"","Id","source","SalePrice","ExterCond","ExterQual","Exterior1st","Exterior2nd","Fence","FireplaceQu","Fireplaces","Foundation","Functional","GarageArea","GarageFinish","GarageQual","GarageType","GarageYrBlt","GrLivArea","Bath"
"1696",1696,"test",NA,3,4,"VinylSd","VinylSd",0,3,1,"PConc",7,0.859606029209126,3,3,"BuiltIn",1999,1.60307968645109,2.5
"1697",1697,"test",NA,3,3,"VinylSd","VinylSd",0,3,1,"PConc",7,-0.291965141529727,3,3,"BuiltIn",1999,-0.139827493581994,2.5
"1698",1698,"test",NA,3,4,"VinylSd","VinylSd",0,3,2,"PConc",7,1.56540771450068,2,3,"BuiltIn",2000,2.34411165075087,2.5
"1699",1699,"test",NA,3,4,"Wd Sdng","Wd Sdng",0,4,2,"PConc",7,1.58862487520106,3,3,"Attchd",1994,1.11103446215603,2
"1700",1700,"test",NA,3,4,"VinylSd","VinylSd",0,3,1,"PConc",7,0.80852827566829,3,3,"Attchd",1995,1.10708229167977,2.5
"1701",1701,"test",NA,3,4,"HdBoard","HdBoard",0,3,1,"PConc",7,0.697085904306465,2,3,"Attchd",1993,1.44499286740047,2.5
"1702",1702,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,2.317643721193,2,3,"Attchd",2008,0.385811179761316,2
"1703",1703,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,1.1753594147343,3,3,"Attchd",2008,0.310719940712271,2.5
"1704",1704,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,1.72328440726327,2,3,"Attchd",2007,0.397667691190112,2
"1705",1705,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,0.0887962939565068,3,3,"Attchd",2006,-0.135875323105729,2
"1706",1706,"test",NA,3,5,"VinylSd","VinylSd",4,4,2,"PConc",7,1.49575623239954,3,3,"Attchd",2005,1.95482285883872,2
"1707",1707,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,0.260603283139319,3,3,"Attchd",2008,-0.127970982153198,2
"1708",1708,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,0.706372768586617,2,3,"Attchd",2008,-0.195157880249711,2
"1709",1709,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,2.37336490687391,2,3,"Attchd",2008,0.05778103023128,2
"1710",1710,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,1.01748272197171,2,3,"Attchd",2006,-0.104257959295605,2
"1711",1711,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,1.43539161457855,3,3,"Attchd",2006,0.581443618336457,2.5
"1712",1712,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,0.204882097458407,3,3,"Attchd",2009,0.6624631130999,2
"1713",1713,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,1.10570793263315,2,3,"Attchd",2006,0.318624281664802,2
"1714",1714,"test",NA,3,4,"VinylSd","Wd Shng",0,0,0,"PConc",7,0.534565779403805,2,3,"Attchd",2003,0.103230990708333,2
"1715",1715,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,0.720303065006845,2,3,"Attchd",2003,0.300839514521608,2.5
"1716",1716,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,0.478844593722892,2,3,"Detchd",2007,-0.558757564066136,1.5
"1717",1717,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,0.0516488368358986,2,3,"Detchd",2006,-0.710916127402358,1.5
"1718",1718,"test",NA,3,3,"VinylSd","VinylSd",0,0,0,"PConc",7,-2.19577231896089,0,0,"NoGarage",1894,-0.677322678354101,1.5
"1719",1719,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,0.0237882439954425,2,3,"BuiltIn",2004,0.615037067384714,2.5
"1720",1720,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,1.72792783940334,2,3,"Attchd",2004,0.0222114959448906,2
"1721",1721,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,0.478844593722892,1,3,"Detchd",2005,-0.764270428831942,1.5
"1722",1722,"test",NA,3,3,"VinylSd","VinylSd",0,0,0,"PConc",7,-2.19577231896089,0,0,"NoGarage",1894,-0.764270428831942,1.5
"1723",1723,"test",NA,3,3,"VinylSd","VinylSd",0,0,0,"PConc",7,0.478844593722892,1,3,"Detchd",2004,-0.764270428831942,2
"1724",1724,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,1.46325220741901,2,3,"Attchd",2008,-0.10030578881934,2
"1725",1725,"test",NA,3,4,"VinylSd","VinylSd",0,3,1,"PConc",7,0.3999062473416,2,3,"Attchd",1997,1.22762349120587,2.5
"1726",1726,"test",NA,4,4,"HdBoard","HdBoard",0,0,0,"PConc",7,0.255959850999243,2,3,"Attchd",1992,0.452998077857829,2.5
"1727",1727,"test",NA,3,4,"Plywood","ImStucc",0,0,0,"PConc",7,0.320967900960308,2,3,"Attchd",1990,-0.333483846919003,2
"1728",1728,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,0.102726590376735,2,3,"Attchd",1994,0.0775418826126075,2.5
"1729",1729,"test",NA,4,3,"VinylSd","VinylSd",0,0,0,"CBlock",7,-0.0365763738255458,2,3,"Attchd",1986,-0.199110050725977,2.5
"1730",1730,"test",NA,3,3,"Wd Sdng","Wd Shng",0,3,2,"Slab",7,0.646008150765629,1,3,"Attchd",1981,0.753363034054006,2
"1731",1731,"test",NA,3,3,"HdBoard","Plywood",3,0,0,"CBlock",7,-0.338399462930487,1,3,"Detchd",1969,-1.02906585074173,1
"1732",1732,"test",NA,3,3,"MetalSd","MetalSd",0,0,0,"CBlock",7,1.20322000757475,1,3,"Detchd",1982,-1.25829173836513,1
"1733",1733,"test",NA,3,3,"Wd Sdng","Plywood",0,0,0,"CBlock",7,-0.152662177327446,1,3,"Attchd",1961,-1.25829173836513,1
"1734",1734,"test",NA,3,3,"HdBoard","Plywood",3,0,0,"CBlock",7,-0.858463862619001,1,3,"Attchd",1965,-0.95002244121642,2
"1735",1735,"test",NA,4,4,"Plywood","Plywood",2,0,0,"CBlock",7,-0.802742676938089,2,3,"Attchd",1963,-1.16343964693476,1
"1736",1736,"test",NA,3,3,"VinylSd","VinylSd",0,0,0,"CBlock",7,-1.02562741966174,1,3,"Attchd",1962,-1.16343964693476,1
"1737",1737,"test",NA,4,4,"VinylSd","VinylSd",3,4,2,"CBlock",3,1.81615305006479,2,3,"Attchd",1980,1.01420628548753,2
"1738",1738,"test",NA,4,4,"VinylSd","VinylSd",4,3,1,"PConc",7,0.237386122438939,1,3,"Attchd",1991,0.502400208811148,2.5
"1739",1739,"test",NA,3,4,"MetalSd","MetalSd",0,3,1,"PConc",4,1.07320390765262,3,3,"BuiltIn",2004,2.97250675647708,2.5
"1740",1740,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,0.409193111621752,3,3,"Attchd",2008,0.445093736905298,2.5
"1741",1741,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,0.780667682827834,3,3,"Attchd",2008,-0.483666325017092,1.5
"1742",1742,"test",NA,3,4,"MetalSd","MetalSd",0,0,0,"PConc",7,-0.152662177327446,1,3,"Detchd",2000,0.0222114959448906,2.5
"1743",1743,"test",NA,3,4,"MetalSd","MetalSd",0,0,0,"PConc",7,0.153804343917571,1,3,"Detchd",1999,-0.096353618343074,2.5
"1744",1744,"test",NA,5,5,"MetalSd","MetalSd",0,4,1,"CBlock",7,0.78531111496791,3,3,"Attchd",1977,0.38185900928505,2
"1745",1745,"test",NA,3,4,"BrkFace","BrkFace",0,0,0,"CBlock",7,0.311681036680156,2,3,"Attchd",1981,0.472758930239156,1.5
"1746",1746,"test",NA,4,4,"Plywood","Plywood",0,4,1,"CBlock",7,0.251316418859167,1,3,"Attchd",1976,1.97260762598191,2.5
"1747",1747,"test",NA,3,3,"VinylSd","VinylSd",0,3,2,"CBlock",7,1.4446784788587,2,3,"Attchd",1974,1.11893880310856,2.5
"1748",1748,"test",NA,3,3,"MetalSd","MetalSd",0,3,1,"PConc",7,0.195595233178255,2,3,"Attchd",1967,2.25123564455863,2.5
"1749",1749,"test",NA,3,3,"HdBoard","HdBoard",0,2,1,"CBlock",7,0.135230615357267,2,3,"Attchd",1969,-0.325579505966472,2
"1750",1750,"test",NA,3,3,"HdBoard","HdBoard",3,0,0,"CBlock",7,-0.635579119895352,1,3,"Attchd",1969,-0.562709734542402,1
"1751",1751,"test",NA,4,3,"HdBoard","HdBoard",0,3,2,"PConc",7,0.218812393878635,2,3,"Attchd",1977,1.5556536407359,2
"1752",1752,"test",NA,3,3,"HdBoard","HdBoard",4,0,0,"PConc",7,-0.747021491257177,3,3,"Attchd",1967,-1.25829173836513,1
"1753",1753,"test",NA,3,3,"HdBoard","HdBoard",0,0,0,"CBlock",7,-0.152662177327446,1,3,"Attchd",1967,0.132872269280324,1.5
"1754",1754,"test",NA,3,3,"Plywood","Plywood",0,3,1,"CBlock",7,0.116656886796963,2,3,"Attchd",1974,1.10708229167977,2.5
"1755",1755,"test",NA,3,3,"HdBoard","HdBoard",0,4,1,"CBlock",7,0.102726590376735,2,3,"Attchd",1971,-0.357196869776596,2
"1756",1756,"test",NA,3,3,"VinylSd","VinylSd",2,1,1,"CBlock",7,-0.356973191490791,1,3,"Detchd",1988,-1.19900918122115,1
"1757",1757,"test",NA,3,3,"MetalSd","MetalSd",0,0,0,"CBlock",7,-0.765595219817481,1,3,"Detchd",1960,-1.25829173836513,1
"1758",1758,"test",NA,3,3,"Wd Sdng","Wd Sdng",3,4,1,"CBlock",7,1.37038356461749,2,3,"Attchd",1982,-0.274201289775021,1
"1759",1759,"test",NA,4,3,"Wd Sdng","Wd Sdng",0,4,1,"CBlock",6,0.478844593722892,1,3,"Detchd",1956,0.449045907381564,2
"1760",1760,"test",NA,3,3,"Wd Sdng","Wd Sdng",3,3,1,"CBlock",7,0.636721286485477,2,3,"Attchd",1961,-0.371029466443526,1.5
"1761",1761,"test",NA,4,3,"HdBoard","HdBoard",0,4,2,"CBlock",7,0.218812393878635,1,3,"Detchd",1964,-0.412527256444313,1.5
"1762",1762,"test",NA,4,3,"MetalSd","MetalSd",3,3,1,"CBlock",7,0.35347192594084,3,3,"Attchd",1965,1.26319302549225,2.5
"1763",1763,"test",NA,3,3,"HdBoard","HdBoard",0,1,1,"CBlock",7,-0.48698929141292,3,3,"BuiltIn",1961,0.148680951185386,1
"1764",1764,"test",NA,3,3,"Wd Sdng","Wd Sdng",3,0,0,"CBlock",7,-0.663439712735808,2,3,"Attchd",1955,-1.06858755550438,1
"1765",1765,"test",NA,3,4,"BrkComm","Brk Cmn",3,0,0,"CBlock",7,0.358115358080916,1,4,"Attchd",1967,0.375930753570652,1
"1766",1766,"test",NA,3,3,"MetalSd","MetalSd",4,3,1,"CBlock",7,0.265246715279395,2,3,"Attchd",1961,-0.0943775331049413,2
"1767",1767,"test",NA,4,3,"MetalSd","MetalSd",2,4,2,"CBlock",7,0.320967900960308,1,3,"Attchd",1966,0.130896184042192,2
"1768",1768,"test",NA,3,4,"Wd Sdng","Wd Sdng",0,0,0,"CBlock",7,-0.867750726899153,2,3,"Attchd",1956,-0.704987871687959,1
"1769",1769,"test",NA,3,3,"Plywood","Plywood",0,4,2,"CBlock",7,-0.14801874518737,1,3,"Attchd",1960,-0.339412102633402,1.5
"1770",1770,"test",NA,3,4,"MetalSd","MetalSd",0,0,0,"CBlock",7,-0.816672973358317,1,3,"Attchd",1959,-1.01325716883667,2
"1771",1771,"test",NA,3,3,"BrkFace","BrkFace",2,0,0,"CBlock",7,-0.784168948377785,2,3,"Attchd",1956,-0.59037492787626,1
"1772",1772,"test",NA,3,3,"AsbShng","AsbShng",2,0,0,"CBlock",7,-0.570571069934288,1,3,"Attchd",1955,-0.234679585012366,1
"1773",1773,"test",NA,3,3,"Plywood","Plywood",0,4,2,"CBlock",7,-0.830603269778545,1,3,"Attchd",1956,-0.594327098352526,1
"1774",1774,"test",NA,3,3,"Wd Sdng","Wd Sdng",0,0,0,"PConc",7,0.102726590376735,1,3,"Detchd",1958,0.721745670243882,2
"1775",1775,"test",NA,3,3,"MetalSd","MetalSd",0,0,0,"CBlock",7,-0.816672973358317,1,3,"Attchd",1954,-0.867026861214845,1
"1776",1776,"test",NA,3,3,"MetalSd","MetalSd",0,0,0,"CBlock",7,0.0330751082755945,1,3,"Basment",1951,-0.768222599308207,1
"1777",1777,"test",NA,4,3,"MetalSd","MetalSd",0,0,0,"CBlock",7,-1.08134860534265,1,3,"Detchd",1945,-1.39859379027255,1
"1778",1778,"test",NA,3,4,"Wd Sdng","Wd Sdng",3,0,0,"CBlock",7,-1.12778292674341,1,3,"Attchd",1952,-0.92828550359696,1
"1779",1779,"test",NA,3,3,"Wd Sdng","Wd Sdng",3,0,0,"Slab",7,0.664581879325933,3,3,"Attchd",1953,-0.574566245971198,1.5
"1780",1780,"test",NA,3,3,"WdShing","Wd Shng",2,4,1,"CBlock",7,-0.291965141529727,1,3,"Attchd",1948,0.0518527745168818,1.5
"1781",1781,"test",NA,3,3,"Wd Sdng","Wd Sdng",2,0,0,"CBlock",7,-1.05348801250219,3,3,"Attchd",1950,-0.594327098352526,1
"1782",1782,"test",NA,3,3,"MetalSd","MetalSd",0,0,0,"CBlock",7,-0.496276155693072,1,2,"Attchd",1958,-1.40056987551069,1
"1783",1783,"test",NA,4,3,"VinylSd","VinylSd",0,0,0,"BrkTil",7,1.14749882189384,1,3,"Detchd",1939,-0.293962142156349,2
"1784",1784,"test",NA,4,4,"MetalSd","MetalSd",0,0,0,"BrkTil",7,-0.890967887599533,1,3,"Detchd",1940,-0.912476821691898,1
"1785",1785,"test",NA,3,3,"MetalSd","MetalSd",2,0,0,"BrkTil",7,-0.969906233980826,1,3,"Detchd",1987,-0.835409497404721,1
"1786",1786,"test",NA,3,3,"MetalSd","MetalSd",0,3,1,"BrkTil",5,0.255959850999243,1,3,"Detchd",1954,1.73152522692971,2
"1787",1787,"test",NA,4,4,"VinylSd","VinylSd",0,0,0,"PConc",7,0.701729336446541,1,3,"Detchd",2008,0.373954668332519,2
"1788",1788,"test",NA,3,2,"Stucco","Stucco",0,0,0,"PConc",7,-2.19577231896089,0,0,"NoGarage",1894,-1.78195432647031,1
"1789",1789,"test",NA,3,3,"Wd Sdng","Wd Sdng",0,0,0,"BrkTil",7,0.478844593722892,3,3,"Detchd",1980,-1.29386127265152,1
"1790",1790,"test",NA,3,3,"VinylSd","VinylSd",0,0,0,"BrkTil",7,-0.709874034136568,1,3,"Detchd",1959,-1.53296758646558,1.5
"1791",1791,"test",NA,3,3,"MetalSd","MetalSd",0,0,0,"CBlock",7,2.01582063208805,2,3,"Attchd",1969,2.06153146169788,3
"1792",1792,"test",NA,3,3,"HdBoard","HdBoard",2,0,0,"CBlock",7,-0.505563019973224,1,3,"Attchd",1963,-0.238631755488632,1.5
"1793",1793,"test",NA,3,2,"HdBoard","HdBoard",3,1,1,"CBlock",6,0.0330751082755945,2,3,"Attchd",1967,-0.910500736453765,1
"1794",1794,"test",NA,4,4,"Wd Sdng","Wd Sdng",0,0,0,"CBlock",7,0.0330751082755945,1,3,"Detchd",1985,-1.08637232264758,1
"1795",1795,"test",NA,3,3,"Plywood","Plywood",0,0,0,"CBlock",7,-0.765595219817481,1,3,"Detchd",1957,-0.782055195975137,1
"1796",1796,"test",NA,3,3,"Wd Sdng","Wd Sdng",0,4,1,"CBlock",7,-0.412694377171703,2,3,"Basment",1958,-0.708940042164225,1
"1797",1797,"test",NA,3,3,"Wd Sdng","Wd Sdng",0,0,0,"CBlock",7,1.98331660710752,1,3,"Detchd",1989,-0.72672480930742,1
"1798",1798,"test",NA,3,3,"BrkFace","BrkFace",2,0,0,"CBlock",7,-0.830603269778545,2,3,"Attchd",1958,-0.908524651215632,1
"1799",1799,"test",NA,4,3,"MetalSd","MetalSd",0,0,0,"CBlock",7,-1.08134860534265,1,3,"Detchd",1952,-1.51913498979865,1
"1800",1800,"test",NA,3,3,"BrkFace","Plywood",2,0,0,"CBlock",7,-0.858463862619001,2,3,"Attchd",1959,-0.627920547400782,1
"1801",1801,"test",NA,3,3,"MetalSd","MetalSd",0,0,0,"CBlock",7,-0.412694377171703,1,3,"Detchd",1949,-0.0785688511998793,2
"1802",1802,"test",NA,3,3,"MetalSd","MetalSd",0,0,0,"CBlock",7,0.478844593722892,1,3,"Detchd",1994,-0.011381953103366,1
"1803",1803,"test",NA,3,3,"HdBoard","HdBoard",0,0,0,"CBlock",7,0.0470054046958226,1,3,"Attchd",1964,0.603180555955918,1.5
"1804",1804,"test",NA,4,3,"Plywood","Plywood",0,0,0,"CBlock",7,0.42312340804198,1,3,"Attchd",1978,-1.10613317502891,1
"1805",1805,"test",NA,3,3,"HdBoard","HdBoard",0,2,1,"CBlock",7,-0.969906233980826,2,3,"Attchd",1963,-0.900620310263101,1
"1806",1806,"test",NA,3,3,"Wd Sdng","Wd Sdng",0,0,0,"PConc",7,-1.44353631226858,1,2,"Detchd",1920,-0.242583925964897,1
"1807",1807,"test",NA,3,3,"Wd Sdng","Wd Sdng",0,0,0,"CBlock",7,-0.691300305576264,1,2,"Detchd",1920,0.875880318818236,2
"1808",1808,"test",NA,4,3,"VinylSd","VinylSd",3,0,0,"CBlock",7,-0.00407234884501362,1,2,"Detchd",1959,-0.384862063110455,1.5
"1809",1809,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"CBlock",7,-2.19577231896089,0,0,"NoGarage",1894,-0.0726405954854811,2
"1810",1810,"test",NA,3,3,"Wd Sdng","Wd Sdng",3,4,1,"BrkTil",7,-0.338399462930487,1,3,"Detchd",1939,0.113111416898997,1.5
"1811",1811,"test",NA,3,2,"AsbShng","AsbShng",0,0,0,"BrkTil",7,-2.19577231896089,0,0,"NoGarage",1894,0.395691605951979,2
"1812",1812,"test",NA,3,3,"MetalSd","MetalSd",0,0,0,"BrkTil",7,-2.19577231896089,0,0,"NoGarage",1894,-0.106234044533738,1
"1813",1813,"test",NA,5,3,"Wd Sdng","Wd Sdng",3,0,0,"CBlock",7,-0.765595219817481,1,3,"Detchd",1950,-0.341388187871534,1.5
"1814",1814,"test",NA,3,3,"MetalSd","MetalSd",0,0,0,"BrkTil",7,-0.858463862619001,1,3,"Detchd",1920,-1.26421999407953,1
"1815",1815,"test",NA,4,3,"MetalSd","MetalSd",0,0,0,"BrkTil",7,-0.765595219817481,1,3,"Detchd",1965,-1.75626521837458,1
"1816",1816,"test",NA,3,4,"Stucco","Stucco",2,0,0,"PConc",7,-0.863107294759077,1,3,"Detchd",1963,-1.40056987551069,1
"1817",1817,"test",NA,4,4,"VinylSd","VinylSd",0,0,0,"BrkTil",7,1.14749882189384,1,3,"Detchd",1974,0.0182593254686251,2
"1818",1818,"test",NA,3,3,"Stucco","BrkFace",0,0,0,"BrkTil",7,-0.538067044953756,1,3,"Detchd",1930,1.0003736888206,2
"1819",1819,"test",NA,3,3,"Stucco","Stucco",0,4,1,"BrkTil",7,-0.895611319739609,1,3,"Attchd",1917,-0.420431597396844,1
"1820",1820,"test",NA,3,3,"Stucco","Stucco",0,4,1,"BrkTil",7,-2.19577231896089,0,0,"NoGarage",1894,-1.3531438297955,1
"1821",1821,"test",NA,3,2,"MetalSd","MetalSd",0,0,0,"BrkTil",7,-1.23458186596516,1,2,"Detchd",1920,-0.0410232316753572,1
"1822",1822,"test",NA,3,3,"MetalSd","MetalSd",3,0,0,"PConc",7,0.776024250687757,1,3,"Detchd",1950,0.0399962630880853,1
"1823",1823,"test",NA,2,3,"AsbShng","AsbShng",0,0,0,"CBlock",7,-2.19577231896089,0,0,"NoGarage",1894,-1.39068944932002,1
"1824",1824,"test",NA,3,3,"MetalSd","MetalSd",2,4,1,"BrkTil",7,-1.19279097670447,1,2,"BuiltIn",1923,-0.135875323105729,1
"1825",1825,"test",NA,3,3,"WdShing","Wd Shng",0,4,1,"CBlock",7,-0.635579119895352,1,3,"Detchd",1955,0.30281559975974,2
"1826",1826,"test",NA,3,3,"Stucco","Stucco",0,0,0,"BrkTil",7,-0.709874034136568,3,3,"Attchd",1924,-0.708940042164225,1
"1827",1827,"test",NA,3,3,"MetalSd","MetalSd",3,0,0,"BrkTil",7,-0.969906233980826,1,3,"Detchd",1926,-0.999424572169738,1
"1828",1828,"test",NA,3,3,"Wd Sdng","Wd Sdng",0,4,1,"BrkTil",7,-1.03491428394189,1,2,"Detchd",1938,0.160537462614183,2
"1829",1829,"test",NA,2,3,"Wd Sdng","Wd Sdng",0,0,0,"BrkTil",7,3.30205133488911,1,2,"Detchd",1982,-0.847266008833517,1
"1830",1830,"test",NA,3,3,"MetalSd","MetalSd",0,0,0,"PConc",7,0.478844593722892,1,2,"Detchd",1930,0.528089316906873,2
"1831",1831,"test",NA,4,3,"Wd Sdng","Wd Sdng",0,0,0,"BrkTil",5,-1.19279097670447,1,3,"Detchd",1915,0.875880318818236,2
"1832",1832,"test",NA,3,3,"MetalSd","MetalSd",0,0,0,"BrkTil",1,-2.19577231896089,0,0,"NoGarage",1894,1.23948000263466,2
"1833",1833,"test",NA,3,3,"Plywood","Plywood",3,0,0,"CBlock",7,-0.728447762696873,1,3,"Attchd",1927,0.848215125484378,2
"1834",1834,"test",NA,3,3,"Wd Sdng","Wd Sdng",0,0,0,"BrkTil",7,-0.435911537872083,1,3,"Attchd",1915,-0.145755749296393,1
"1835",1835,"test",NA,2,3,"MetalSd","MetalSd",0,0,0,"BrkTil",7,-2.19577231896089,0,0,"NoGarage",1894,0.717793499767617,2.5
"1836",1836,"test",NA,2,3,"MetalSd","MetalSd",0,0,0,"BrkTil",7,-0.412694377171703,1,2,"Detchd",1927,0.326528622617333,1
"1837",1837,"test",NA,4,3,"MetalSd","MetalSd",0,0,0,"PConc",5,-2.19577231896089,0,0,"NoGarage",1894,-1.20296135169741,1
"1838",1838,"test",NA,4,3,"MetalSd","MetalSd",0,0,0,"CBlock",7,-0.765595219817481,1,3,"Detchd",1915,-0.193181795011579,1.5
"1839",1839,"test",NA,4,3,"MetalSd","MetalSd",0,0,0,"CBlock",7,-1.17421724814417,1,3,"CarPort",1946,-1.57446537646637,1
"1840",1840,"test",NA,4,3,"Plywood","Plywood",0,0,0,"CBlock",7,-2.19577231896089,0,0,"NoGarage",1894,-0.594327098352526,3
"1841",1841,"test",NA,3,3,"Plywood","Plywood",0,0,0,"PConc",7,-1.02562741966174,1,3,"Detchd",1960,-0.689179189782897,2
"1842",1842,"test",NA,3,3,"MetalSd","MetalSd",0,0,0,"PConc",7,-1.14635665530371,1,1,"Detchd",1934,-0.768222599308207,2
"1843",1843,"test",NA,3,3,"HdBoard","HdBoard",0,1,1,"CBlock",7,0.906040350609886,3,3,"Attchd",1984,-0.886787713596172,1.5
"1844",1844,"test",NA,3,3,"Plywood","HdBoard",0,2,1,"CBlock",7,0.144517479637419,3,3,"Basment",1978,-0.922357247882561,1
"1845",1845,"test",NA,3,3,"HdBoard","HdBoard",0,3,1,"CBlock",7,-0.412694377171703,1,3,"Attchd",1961,0.53994582833567,2
"1846",1846,"test",NA,3,3,"Wd Sdng","Wd Sdng",3,3,1,"CBlock",7,0.0330751082755945,2,3,"Attchd",1960,-0.716844383116756,1
"1847",1847,"test",NA,3,3,"Wd Sdng","Wd Sdng",0,3,1,"CBlock",7,-0.635579119895352,1,3,"Attchd",1956,1.12684314406109,1.5
"1848",1848,"test",NA,3,3,"Wd Sdng","Wd Sdng",0,0,0,"Slab",5,-2.19577231896089,0,0,"NoGarage",1894,-1.66141312694421,1
"1849",1849,"test",NA,3,3,"VinylSd","VinylSd",0,0,0,"CBlock",4,0.116656886796963,1,2,"Attchd",1980,-0.232703499774233,1
"1850",1850,"test",NA,3,3,"MetalSd","MetalSd",4,0,0,"CBlock",7,-0.617005391335048,1,3,"Attchd",1956,-0.845289923595384,1
"1851",1851,"test",NA,3,3,"MetalSd","MetalSd",0,4,1,"CBlock",7,-1.08134860534265,1,3,"Detchd",1946,0.273174321187749,1.5
"1852",1852,"test",NA,3,3,"Wd Sdng","Wd Sdng",3,4,1,"CBlock",7,-1.02562741966174,2,3,"Detchd",1954,-0.81367255978526,1
"1853",1853,"test",NA,3,4,"HdBoard","HdBoard",0,0,0,"CBlock",7,-0.960619369700674,3,3,"Attchd",1984,-0.89271596931057,2
"1854",1854,"test",NA,3,4,"HdBoard","HdBoard",0,0,0,"PConc",7,-0.0505066702457738,1,3,"Attchd",1990,-0.869002946452977,1.5
"1855",1855,"test",NA,3,4,"Wd Sdng","Wd Sdng",0,1,1,"CBlock",5,0.478844593722892,1,3,"Attchd",1983,-0.321627335490207,1.5
"1856",1856,"test",NA,4,4,"VinylSd","VinylSd",3,3,1,"PConc",7,0.0005710832950624,2,3,"Attchd",1993,0.747434778339608,2.5
"1857",1857,"test",NA,3,4,"HdBoard","HdBoard",0,3,1,"PConc",4,0.478844593722892,1,3,"Attchd",1900,1.01815845596379,1
"1858",1858,"test",NA,3,3,"HdBoard","HdBoard",0,0,0,"Slab",7,1.14749882189384,1,3,"Detchd",1979,1.43708852644794,2
"1859",1859,"test",NA,3,3,"HdBoard","HdBoard",4,0,0,"Slab",7,-0.338399462930487,1,3,"Attchd",1979,0.0676614564219438,2
"1860",1860,"test",NA,3,3,"Plywood","Plywood",0,3,2,"CBlock",7,0.92461407917019,1,3,"Detchd",1979,-0.537020626446676,1
"1861",1861,"test",NA,3,3,"HdBoard","HdBoard",0,0,0,"Slab",7,-0.338399462930487,1,3,"Attchd",1979,0.0241875811830234,2
"1862",1862,"test",NA,3,3,"VinylSd","VinylSd",0,3,2,"PConc",7,1.61184203590144,3,3,"BuiltIn",2000,2.54172017456414,5
"1863",1863,"test",NA,3,3,"VinylSd","VinylSd",0,3,2,"PConc",7,1.61184203590144,3,3,"BuiltIn",2000,2.54172017456414,5
"1864",1864,"test",NA,3,3,"VinylSd","VinylSd",0,3,2,"PConc",7,1.61184203590144,3,3,"BuiltIn",2000,2.54172017456414,5
"1865",1865,"test",NA,3,5,"VinylSd","VinylSd",0,4,1,"PConc",7,3.08845345644561,3,3,"Attchd",2009,0.354193815951192,1.5
"1866",1866,"test",NA,3,5,"VinylSd","VinylSd",0,4,1,"PConc",7,1.73257127154342,2,3,"Attchd",2008,0.433237225476502,2
"1867",1867,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,2.00189033566783,2,3,"Attchd",2008,-0.0647362545329501,2
"1868",1868,"test",NA,3,4,"VinylSd","VinylSd",0,4,2,"PConc",7,0.237386122438939,2,3,"Attchd",2007,0.666415283576165,2
"1869",1869,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,0.87817975776943,2,3,"Attchd",2007,-0.416479426920579,2
"1870",1870,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,1.56540771450068,2,3,"Attchd",2008,-0.487618495493358,2
"1871",1871,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,1.72328440726327,3,3,"Attchd",2005,-0.00545369738896779,2
"1872",1872,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,-0.152662177327446,3,3,"Attchd",2005,-0.155636175487056,2.5
"1873",1873,"test",NA,3,4,"VinylSd","VinylSd",0,3,1,"PConc",7,0.242029554579015,1,3,"Attchd",1992,0.510304549763679,2.5
"1874",1874,"test",NA,4,3,"VinylSd","VinylSd",0,0,0,"PConc",7,-0.152662177327446,2,3,"Attchd",1995,-1.0093049983604,1
"1875",1875,"test",NA,3,3,"VinylSd","VinylSd",4,0,0,"PConc",7,0.30703760454008,3,3,"Attchd",1998,-0.0746166807236139,2
