"","Id","source","SalePrice","EnclosedPorch","ExterCond","ExterQual","Exterior1st","Exterior2nd","Fence","FireplaceQu","Fireplaces","Foundation","FullBath","Functional","GarageArea","GarageCars","GarageCond","GarageFinish","GarageQual","GarageType","GarageYrBlt","GrLivArea","HalfBath"
"1608",1608,"test",NA,0,3,4,"VinylSd","VinylSd",0,3,1,"PConc",2,7,660,3,3,3,3,"Attchd",2008,1346,0
"1609",1609,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",2,7,520,2,3,2,3,"Attchd",2010,1214,0
"1610",1610,"test",NA,0,3,3,"VinylSd","VinylSd",0,0,0,"PConc",2,7,400,2,3,3,3,"BuiltIn",2007,1444,1
"1611",1611,"test",NA,0,3,3,"Plywood","HdBoard",0,3,1,"CBlock",1,7,528,2,3,1,3,"Attchd",1965,1264,0
"1612",1612,"test",NA,0,3,3,"VinylSd","VinylSd",0,0,0,"PConc",2,7,624,2,3,2,3,"Attchd",2004,1430,0
"1613",1613,"test",NA,0,3,3,"VinylSd","VinylSd",0,4,1,"PConc",2,7,686,2,3,1,3,"Attchd",2001,1344,0
"1614",1614,"test",NA,56,3,3,"CemntBd","CmentBd",0,1,1,"CBlock",1,7,253,1,3,2,3,"Attchd",1973,945,0
"1615",1615,"test",NA,0,3,3,"CemntBd","CmentBd",0,0,0,"CBlock",1,7,0,0,0,0,0,"NoGarage",1894,1092,1
"1616",1616,"test",NA,0,3,3,"CemntBd","CmentBd",0,0,0,"CBlock",1,7,0,0,0,0,0,"NoGarage",1894,1092,1
"1617",1617,"test",NA,64,3,3,"CemntBd","CmentBd",0,0,0,"CBlock",1,7,286,1,3,1,3,"Attchd",1972,1092,1
"1618",1618,"test",NA,0,4,3,"VinylSd","VinylSd",0,0,0,"CBlock",1,7,352,1,3,1,3,"Detchd",1971,874,0
"1619",1619,"test",NA,0,3,3,"VinylSd","VinylSd",3,0,0,"CBlock",1,7,495,2,3,1,3,"Attchd",1984,833,0
"1620",1620,"test",NA,0,1,3,"HdBoard","HdBoard",0,0,0,"PConc",4,7,616,2,2,1,3,"Attchd",1985,2432,2
"1621",1621,"test",NA,0,3,3,"HdBoard","HdBoard",2,0,0,"PConc",1,7,576,2,3,1,3,"Detchd",1993,1274,1
"1622",1622,"test",NA,280,3,3,"HdBoard","HdBoard",0,0,0,"CBlock",2,7,275,1,3,3,3,"Attchd",1969,1479,0
"1623",1623,"test",NA,222,4,4,"VinylSd","VinylSd",2,3,2,"PConc",2,7,482,2,3,1,3,"Attchd",1994,1803,1
"1624",1624,"test",NA,0,4,4,"VinylSd","VinylSd",0,2,1,"PConc",2,7,616,2,3,3,3,"Attchd",1993,1797,1
"1625",1625,"test",NA,0,3,3,"MetalSd","MetalSd",0,0,0,"CBlock",1,7,502,1,3,1,3,"Attchd",1956,882,0
"1626",1626,"test",NA,0,3,3,"Plywood","Plywood",0,4,1,"CBlock",2,7,528,2,3,2,3,"Attchd",1974,1434,0
"1627",1627,"test",NA,0,3,3,"VinylSd","VinylSd",0,3,1,"PConc",2,7,470,2,3,3,3,"Attchd",1997,1608,1
"1628",1628,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,632,3,3,3,3,"BuiltIn",2003,2283,1
"1629",1629,"test",NA,0,3,3,"HdBoard","HdBoard",0,3,1,"PConc",2,7,390,2,3,3,3,"BuiltIn",1996,1628,1
"1630",1630,"test",NA,0,3,4,"CemntBd","CmentBd",0,4,1,"PConc",2,7,564,2,3,3,3,"Attchd",2004,2522,0
"1631",1631,"test",NA,0,3,3,"CemntBd","CmentBd",0,0,0,"PConc",2,7,495,2,3,3,3,"Attchd",1998,1478,0
"1632",1632,"test",NA,0,3,4,"CemntBd","CmentBd",0,0,0,"PConc",2,7,528,2,3,2,3,"Attchd",1995,1734,0
"1633",1633,"test",NA,0,3,4,"VinylSd","VinylSd",0,3,1,"PConc",2,7,396,2,3,3,3,"BuiltIn",1998,1382,1
"1634",1634,"test",NA,0,3,4,"VinylSd","VinylSd",0,3,1,"PConc",2,7,440,2,3,3,3,"Attchd",1998,1636,1
"1635",1635,"test",NA,0,3,3,"HdBoard","HdBoard",0,3,1,"PConc",2,7,409,2,3,3,3,"Attchd",1994,1516,1
"1636",1636,"test",NA,0,3,3,"HdBoard","HdBoard",0,3,1,"PConc",2,7,430,2,3,1,3,"Attchd",1993,1190,0
"1637",1637,"test",NA,0,3,3,"HdBoard","Wd Sdng",0,3,1,"PConc",2,7,567,2,3,1,3,"Attchd",1977,1934,1
"1638",1638,"test",NA,0,3,3,"HdBoard","HdBoard",0,3,1,"CBlock",2,7,529,2,3,2,3,"Attchd",1978,2050,1
"1639",1639,"test",NA,0,3,3,"VinylSd","VinylSd",0,3,1,"PConc",2,7,484,2,3,2,3,"Attchd",1978,1671,0
"1640",1640,"test",NA,0,3,3,"Plywood","Plywood",0,3,1,"CBlock",2,7,441,2,3,2,3,"BuiltIn",1980,2673,1
"1641",1641,"test",NA,0,3,3,"HdBoard","HdBoard",0,3,1,"PConc",2,7,479,2,3,3,3,"Attchd",1978,1707,0
"1642",1642,"test",NA,0,3,4,"CemntBd","CmentBd",0,5,1,"PConc",2,7,581,2,3,2,3,"Attchd",2003,1884,1
"1643",1643,"test",NA,0,3,4,"VinylSd","VinylSd",0,3,1,"PConc",2,7,588,2,3,3,3,"Attchd",2000,1874,1
"1644",1644,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,565,2,3,2,3,"Attchd",2002,1811,1
"1645",1645,"test",NA,0,3,3,"HdBoard","HdBoard",0,2,2,"CBlock",2,7,478,2,3,2,3,"Attchd",1975,1621,0
"1646",1646,"test",NA,0,3,3,"Plywood","Plywood",2,3,1,"CBlock",2,7,528,2,3,2,3,"Attchd",1974,1116,0
"1647",1647,"test",NA,0,3,3,"Plywood","Plywood",0,3,1,"CBlock",2,7,506,2,3,1,3,"Attchd",1975,1193,0
"1648",1648,"test",NA,0,3,3,"HdBoard","HdBoard",0,0,0,"CBlock",1,7,477,2,3,2,3,"Attchd",1970,1180,1
"1649",1649,"test",NA,0,3,3,"Plywood","Plywood",0,0,0,"CBlock",1,7,336,1,3,1,3,"Attchd",1971,1050,1
"1650",1650,"test",NA,0,3,3,"VinylSd","VinylSd",4,0,0,"CBlock",1,7,576,2,3,1,3,"Detchd",2001,864,0
"1651",1651,"test",NA,0,4,3,"VinylSd","VinylSd",2,0,0,"CBlock",1,7,576,2,3,1,3,"Detchd",1986,864,0
"1652",1652,"test",NA,0,3,3,"HdBoard","HdBoard",0,0,0,"CBlock",1,7,264,1,3,1,3,"Detchd",1973,987,1
"1653",1653,"test",NA,0,3,3,"HdBoard","HdBoard",0,0,0,"CBlock",1,7,288,1,3,1,3,"Detchd",1972,987,1
"1654",1654,"test",NA,0,3,3,"Plywood","Brk Cmn",0,3,1,"CBlock",2,7,440,2,3,2,3,"Detchd",1976,1548,1
"1655",1655,"test",NA,0,3,3,"Plywood","Brk Cmn",0,2,1,"CBlock",2,7,440,2,3,2,3,"Attchd",1975,1055,0
"1656",1656,"test",NA,0,3,3,"Plywood","Brk Cmn",0,3,1,"CBlock",2,7,440,2,3,1,3,"Attchd",1977,1456,1
"1657",1657,"test",NA,0,3,3,"Plywood","Brk Cmn",0,3,1,"CBlock",2,7,440,2,3,1,3,"Detchd",1978,1548,1
"1658",1658,"test",NA,0,3,4,"Plywood","Brk Cmn",0,3,1,"CBlock",2,7,440,2,3,3,3,"Attchd",1978,1456,1
"1659",1659,"test",NA,0,3,3,"Plywood","Brk Cmn",0,0,0,"CBlock",1,7,345,1,3,1,3,"Attchd",1976,836,0
"1660",1660,"test",NA,0,3,4,"HdBoard","HdBoard",0,3,1,"PConc",1,7,656,2,3,2,3,"Attchd",1966,1120,0
"1661",1661,"test",NA,0,3,5,"VinylSd","VinylSd",0,4,3,"PConc",3,7,754,3,3,3,3,"BuiltIn",2007,2772,1
"1662",1662,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,864,3,3,2,3,"Attchd",2009,2690,1
"1663",1663,"test",NA,0,3,5,"VinylSd","VinylSd",0,4,1,"PConc",2,7,896,3,3,2,3,"Attchd",2008,2020,0
"1664",1664,"test",NA,0,3,5,"VinylSd","VinylSd",0,4,2,"PConc",2,7,762,3,3,3,3,"Attchd",2007,2674,1
"1665",1665,"test",NA,0,3,5,"VinylSd","VinylSd",0,4,1,"PConc",2,7,834,3,3,2,3,"Attchd",2008,1736,0
"1666",1666,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,2,"PConc",2,7,932,3,3,3,3,"Attchd",2004,1782,0
"1667",1667,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,640,3,3,3,3,"BuiltIn",2007,2520,1
"1668",1668,"test",NA,0,3,5,"VinylSd","VinylSd",0,4,1,"PConc",2,7,927,3,3,2,3,"Attchd",2008,1743,0
"1669",1669,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,700,3,3,3,3,"Attchd",2006,1531,0
"1670",1670,"test",NA,0,3,5,"VinylSd","VinylSd",0,4,1,"PConc",2,7,850,3,3,3,3,"Attchd",2008,1808,0
"1671",1671,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,583,2,3,3,3,"Attchd",2003,1760,0
"1672",1672,"test",NA,0,3,4,"VinylSd","VinylSd",3,4,1,"PConc",2,7,886,3,3,3,3,"Attchd",2003,2452,0
"1673",1673,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",3,7,730,3,3,3,3,"BuiltIn",2003,2400,1
"1674",1674,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,871,3,3,2,3,"Attchd",2006,1606,0
"1675",1675,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,484,2,3,2,3,"Attchd",2005,1358,0
"1676",1676,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,624,2,3,2,3,"Attchd",2005,1306,0
"1677",1677,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,484,2,3,2,3,"Attchd",2008,1358,0
"1678",1678,"test",NA,0,3,5,"CemntBd","CmentBd",0,5,1,"PConc",2,7,949,3,3,3,3,"Attchd",2004,2492,1
"1679",1679,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,685,3,3,3,3,"Attchd",2003,2200,1
"1680",1680,"test",NA,0,3,5,"MetalSd","MetalSd",0,4,1,"PConc",2,7,649,2,3,3,3,"Attchd",2008,1884,0
"1681",1681,"test",NA,0,3,5,"VinylSd","VinylSd",0,4,1,"PConc",2,7,539,2,3,2,3,"Attchd",2008,1456,0
"1682",1682,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,701,3,3,2,3,"Attchd",2002,1712,0
"1683",1683,"test",NA,0,3,4,"VinylSd","VinylSd",0,3,1,"PConc",2,7,478,2,3,2,3,"Attchd",2003,1405,0
"1684",1684,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,390,2,3,3,3,"Attchd",2005,1456,1
"1685",1685,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,392,2,3,3,3,"Attchd",2005,1490,1
"1686",1686,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,397,2,3,3,3,"Attchd",2005,1220,0
"1687",1687,"test",NA,0,3,4,"WdShing","Wd Shng",0,4,1,"PConc",2,7,400,2,3,3,3,"BuiltIn",2004,1374,1
"1688",1688,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,436,2,3,3,3,"BuiltIn",2004,1630,1
"1689",1689,"test",NA,0,3,4,"VinylSd","VinylSd",3,4,1,"PConc",2,7,434,2,3,3,3,"Attchd",2004,1594,1
"1690",1690,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,400,2,3,3,3,"Attchd",2003,1489,1
"1691",1691,"test",NA,0,3,4,"VinylSd","VinylSd",0,3,1,"PConc",2,7,393,2,3,3,3,"Attchd",2003,1342,1
"1692",1692,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,644,3,3,3,3,"BuiltIn",2002,2004,1
"1693",1693,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",2,7,400,2,3,3,3,"BuiltIn",2004,1374,1
"1694",1694,"test",NA,0,3,3,"VinylSd","VinylSd",0,3,1,"PConc",2,7,394,2,3,3,3,"Attchd",2000,1514,1
"1695",1695,"test",NA,0,3,3,"VinylSd","VinylSd",0,3,1,"PConc",2,7,400,2,3,2,3,"BuiltIn",1999,1430,1
"1696",1696,"test",NA,0,3,4,"VinylSd","VinylSd",0,3,1,"PConc",2,7,658,3,3,3,3,"BuiltIn",1999,2312,1
"1697",1697,"test",NA,0,3,3,"VinylSd","VinylSd",0,3,1,"PConc",2,7,410,2,3,3,3,"BuiltIn",1999,1430,1
"1698",1698,"test",NA,0,3,4,"VinylSd","VinylSd",0,3,2,"PConc",2,7,810,3,3,2,3,"BuiltIn",2000,2687,1
"1699",1699,"test",NA,0,3,4,"Wd Sdng","Wd Sdng",0,4,2,"PConc",2,7,815,3,3,3,3,"Attchd",1994,2063,0
"1700",1700,"test",NA,209,3,4,"VinylSd","VinylSd",0,3,1,"PConc",2,7,647,2,3,3,3,"Attchd",1995,2061,1
"1701",1701,"test",NA,0,3,4,"HdBoard","HdBoard",0,3,1,"PConc",2,7,623,2,3,2,3,"Attchd",1993,2232,1
"1702",1702,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",2,7,972,3,3,2,3,"Attchd",2008,1696,0
"1703",1703,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,726,3,3,3,3,"Attchd",2008,1658,1
"1704",1704,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,844,3,3,2,3,"Attchd",2007,1702,0
"1705",1705,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,492,2,3,3,3,"Attchd",2006,1432,0
"1706",1706,"test",NA,0,3,5,"VinylSd","VinylSd",4,4,2,"PConc",2,7,795,3,3,3,3,"Attchd",2005,2490,0
"1707",1707,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",2,7,529,2,3,3,3,"Attchd",2008,1436,0
"1708",1708,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",2,7,625,2,3,2,3,"Attchd",2008,1402,0
"1709",1709,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,984,3,3,2,3,"Attchd",2008,1530,0
"1710",1710,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,692,2,3,2,3,"Attchd",2006,1448,0
"1711",1711,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,782,3,3,3,3,"Attchd",2006,1795,1
"1712",1712,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,517,2,3,3,3,"Attchd",2009,1836,0
"1713",1713,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,711,3,3,2,3,"Attchd",2006,1662,0
"1714",1714,"test",NA,0,3,4,"VinylSd","Wd Shng",0,0,0,"PConc",2,7,588,2,3,2,3,"Attchd",2003,1553,0
"1715",1715,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",2,7,628,2,3,2,3,"Attchd",2003,1653,1
"1716",1716,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",1,7,576,2,3,2,3,"Detchd",2007,1218,1
"1717",1717,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",1,7,484,2,3,2,3,"Detchd",2006,1141,1
"1718",1718,"test",NA,0,3,3,"VinylSd","VinylSd",0,0,0,"PConc",1,7,0,0,0,0,0,"NoGarage",1894,1158,1
"1719",1719,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",2,7,478,2,3,2,3,"BuiltIn",2004,1812,1
"1720",1720,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",2,7,845,3,3,2,3,"Attchd",2004,1512,0
"1721",1721,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",1,7,576,2,3,1,3,"Detchd",2005,1114,1
"1722",1722,"test",NA,0,3,3,"VinylSd","VinylSd",0,0,0,"PConc",1,7,0,0,0,0,0,"NoGarage",1894,1114,1
"1723",1723,"test",NA,0,3,3,"VinylSd","VinylSd",0,0,0,"PConc",2,7,576,2,3,1,3,"Detchd",2004,1114,0
"1724",1724,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",2,7,788,3,3,2,3,"Attchd",2008,1450,0
"1725",1725,"test",NA,0,3,4,"VinylSd","VinylSd",0,3,1,"PConc",2,7,559,2,3,2,3,"Attchd",1997,2122,1
"1726",1726,"test",NA,0,4,4,"HdBoard","HdBoard",0,0,0,"PConc",2,7,528,2,3,2,3,"Attchd",1992,1730,1
"1727",1727,"test",NA,0,3,4,"Plywood","ImStucc",0,0,0,"PConc",2,7,542,2,3,2,3,"Attchd",1990,1332,0
"1728",1728,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",2,7,495,2,3,2,3,"Attchd",1994,1540,1
"1729",1729,"test",NA,0,4,3,"VinylSd","VinylSd",0,0,0,"CBlock",2,7,465,2,3,2,3,"Attchd",1986,1400,1
"1730",1730,"test",NA,0,3,3,"Wd Sdng","Wd Shng",0,3,2,"Slab",2,7,612,2,3,1,3,"Attchd",1981,1882,0
"1731",1731,"test",NA,0,3,3,"HdBoard","Plywood",3,0,0,"CBlock",1,7,400,2,3,1,3,"Detchd",1969,980,0
"1732",1732,"test",NA,0,3,3,"MetalSd","MetalSd",0,0,0,"CBlock",1,7,732,2,3,1,3,"Detchd",1982,864,0
"1733",1733,"test",NA,0,3,3,"Wd Sdng","Plywood",0,0,0,"CBlock",1,7,440,1,3,1,3,"Attchd",1961,864,0
"1734",1734,"test",NA,0,3,3,"HdBoard","Plywood",3,0,0,"CBlock",2,7,288,1,3,1,3,"Attchd",1965,1020,0
"1735",1735,"test",NA,0,4,4,"Plywood","Plywood",2,0,0,"CBlock",1,7,300,1,3,2,3,"Attchd",1963,912,0
"1736",1736,"test",NA,0,3,3,"VinylSd","VinylSd",0,0,0,"CBlock",1,7,252,1,3,1,3,"Attchd",1962,912,0
"1737",1737,"test",NA,0,4,4,"VinylSd","VinylSd",3,4,2,"CBlock",2,3,864,3,3,2,3,"Attchd",1980,2014,0
"1738",1738,"test",NA,0,4,4,"VinylSd","VinylSd",4,3,1,"PConc",2,7,524,2,3,1,3,"Attchd",1991,1755,1
"1739",1739,"test",NA,0,3,4,"MetalSd","MetalSd",0,3,1,"PConc",2,4,704,3,3,3,3,"BuiltIn",2004,3005,1
"1740",1740,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,561,2,3,3,3,"Attchd",2008,1726,1
"1741",1741,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",1,7,641,2,3,3,3,"Attchd",2008,1256,1
"1742",1742,"test",NA,0,3,4,"MetalSd","MetalSd",0,0,0,"PConc",2,7,440,2,3,1,3,"Detchd",2000,1512,1
"1743",1743,"test",NA,0,3,4,"MetalSd","MetalSd",0,0,0,"PConc",2,7,506,2,3,1,3,"Detchd",1999,1452,1
"1744",1744,"test",NA,0,5,5,"MetalSd","MetalSd",0,4,1,"CBlock",2,7,642,2,3,3,3,"Attchd",1977,1694,0
"1745",1745,"test",NA,218,3,4,"BrkFace","BrkFace",0,0,0,"CBlock",1,7,540,2,3,2,3,"Attchd",1981,1740,1
"1746",1746,"test",NA,0,4,4,"Plywood","Plywood",0,4,1,"CBlock",2,7,527,2,3,1,3,"Attchd",1976,2499,1
"1747",1747,"test",NA,0,3,3,"VinylSd","VinylSd",0,3,2,"CBlock",2,7,784,2,3,2,3,"Attchd",1974,2067,1
"1748",1748,"test",NA,0,3,3,"MetalSd","MetalSd",0,3,1,"PConc",2,7,515,2,3,2,3,"Attchd",1967,2640,1
"1749",1749,"test",NA,0,3,3,"HdBoard","HdBoard",0,2,1,"CBlock",2,7,502,2,3,2,3,"Attchd",1969,1336,0
"1750",1750,"test",NA,0,3,3,"HdBoard","HdBoard",3,0,0,"CBlock",1,7,336,1,3,1,3,"Attchd",1969,1216,0
"1751",1751,"test",NA,0,4,3,"HdBoard","HdBoard",0,3,2,"PConc",1,7,520,2,3,2,3,"Attchd",1977,2288,2
"1752",1752,"test",NA,0,3,3,"HdBoard","HdBoard",4,0,0,"PConc",1,7,312,1,3,3,3,"Attchd",1967,864,0
"1753",1753,"test",NA,0,3,3,"HdBoard","HdBoard",0,0,0,"CBlock",1,7,440,2,3,1,3,"Attchd",1967,1568,1
"1754",1754,"test",NA,0,3,3,"Plywood","Plywood",0,3,1,"CBlock",2,7,498,2,3,2,3,"Attchd",1974,2061,1
"1755",1755,"test",NA,0,3,3,"HdBoard","HdBoard",0,4,1,"CBlock",2,7,495,2,3,2,3,"Attchd",1971,1320,0
"1756",1756,"test",NA,0,3,3,"VinylSd","VinylSd",2,1,1,"CBlock",1,7,396,2,3,1,3,"Detchd",1988,894,0
"1757",1757,"test",NA,0,3,3,"MetalSd","MetalSd",0,0,0,"CBlock",1,7,308,1,3,1,3,"Detchd",1960,864,0
"1758",1758,"test",NA,84,3,3,"Wd Sdng","Wd Sdng",3,4,1,"CBlock",1,7,768,3,3,2,3,"Attchd",1982,1362,0
"1759",1759,"test",NA,0,4,3,"Wd Sdng","Wd Sdng",0,4,1,"CBlock",2,6,576,2,3,1,3,"Detchd",1956,1728,0
"1760",1760,"test",NA,0,3,3,"Wd Sdng","Wd Sdng",3,3,1,"CBlock",1,7,610,2,3,2,3,"Attchd",1961,1313,1
"1761",1761,"test",NA,0,4,3,"HdBoard","HdBoard",0,4,2,"CBlock",1,7,520,2,3,1,3,"Detchd",1964,1292,1
"1762",1762,"test",NA,264,4,3,"MetalSd","MetalSd",3,3,1,"CBlock",2,7,549,2,3,3,3,"Attchd",1965,2140,1
"1763",1763,"test",NA,0,3,3,"HdBoard","HdBoard",0,1,1,"CBlock",1,7,368,2,3,3,3,"BuiltIn",1961,1576,0
"1764",1764,"test",NA,0,3,3,"Wd Sdng","Wd Sdng",3,0,0,"CBlock",1,7,330,1,3,2,3,"Attchd",1955,960,0
"1765",1765,"test",NA,260,3,4,"BrkComm","Brk Cmn",3,0,0,"CBlock",1,7,550,2,3,1,4,"Attchd",1967,1691,0
"1766",1766,"test",NA,0,3,3,"MetalSd","MetalSd",4,3,1,"CBlock",2,7,530,2,3,2,3,"Attchd",1961,1453,0
"1767",1767,"test",NA,0,4,3,"MetalSd","MetalSd",2,4,2,"CBlock",2,7,542,2,3,1,3,"Attchd",1966,1567,0
"1768",1768,"test",NA,0,3,4,"Wd Sdng","Wd Sdng",0,0,0,"CBlock",1,7,286,1,3,2,3,"Attchd",1956,1144,0
"1769",1769,"test",NA,203,3,3,"Plywood","Plywood",0,4,2,"CBlock",1,7,441,2,3,1,3,"Attchd",1960,1329,1
"1770",1770,"test",NA,0,3,4,"MetalSd","MetalSd",0,0,0,"CBlock",2,7,297,1,3,1,3,"Attchd",1959,988,0
"1771",1771,"test",NA,120,3,3,"BrkFace","BrkFace",2,0,0,"CBlock",1,7,304,1,3,2,3,"Attchd",1956,1202,0
"1772",1772,"test",NA,0,3,3,"AsbShng","AsbShng",2,0,0,"CBlock",1,7,350,1,3,1,3,"Attchd",1955,1382,0
"1773",1773,"test",NA,140,3,3,"Plywood","Plywood",0,4,2,"CBlock",1,7,294,1,3,1,3,"Attchd",1956,1200,0
"1774",1774,"test",NA,0,3,3,"Wd Sdng","Wd Sdng",0,0,0,"PConc",2,7,495,2,2,1,3,"Detchd",1958,1866,0
"1775",1775,"test",NA,0,3,3,"MetalSd","MetalSd",0,0,0,"CBlock",1,7,297,1,3,1,3,"Attchd",1954,1062,0
"1776",1776,"test",NA,0,3,3,"MetalSd","MetalSd",0,0,0,"CBlock",1,7,480,2,3,1,3,"Basment",1951,1112,0
"1777",1777,"test",NA,0,4,3,"MetalSd","MetalSd",0,0,0,"CBlock",1,7,240,1,3,1,3,"Detchd",1945,793,0
"1778",1778,"test",NA,0,3,4,"Wd Sdng","Wd Sdng",3,0,0,"CBlock",1,7,230,1,3,1,3,"Attchd",1952,1031,0
"1779",1779,"test",NA,100,3,3,"Wd Sdng","Wd Sdng",3,0,0,"Slab",1,7,616,1,3,3,3,"Attchd",1953,1210,1
"1780",1780,"test",NA,134,3,3,"WdShing","Wd Shng",2,4,1,"CBlock",1,7,410,2,3,1,3,"Attchd",1948,1527,1
"1781",1781,"test",NA,0,3,3,"Wd Sdng","Wd Sdng",2,0,0,"CBlock",1,7,246,1,3,3,3,"Attchd",1950,1200,0
"1782",1782,"test",NA,0,3,3,"MetalSd","MetalSd",0,0,0,"CBlock",1,7,366,1,3,1,2,"Attchd",1958,792,0
"1783",1783,"test",NA,128,4,3,"VinylSd","VinylSd",0,0,0,"BrkTil",2,7,720,2,3,1,3,"Detchd",1939,1352,0
"1784",1784,"test",NA,168,4,4,"MetalSd","MetalSd",0,0,0,"BrkTil",1,7,281,1,3,1,3,"Detchd",1940,1039,0
"1785",1785,"test",NA,0,3,3,"MetalSd","MetalSd",2,0,0,"BrkTil",1,7,264,1,3,1,3,"Detchd",1987,1078,0
"1786",1786,"test",NA,432,3,3,"MetalSd","MetalSd",0,3,1,"BrkTil",2,5,528,2,3,1,3,"Detchd",1954,2377,0
"1787",1787,"test",NA,112,4,4,"VinylSd","VinylSd",0,0,0,"PConc",2,7,624,2,3,1,3,"Detchd",2008,1690,0
"1788",1788,"test",NA,0,3,2,"Stucco","Stucco",0,0,0,"PConc",1,7,0,0,0,0,0,"NoGarage",1894,599,0
"1789",1789,"test",NA,0,3,3,"Wd Sdng","Wd Sdng",0,0,0,"BrkTil",1,7,576,2,3,3,3,"Detchd",1980,846,0
"1790",1790,"test",NA,0,3,3,"VinylSd","VinylSd",0,0,0,"BrkTil",1,7,320,1,3,1,3,"Detchd",1959,725,1
"1791",1791,"test",NA,0,3,3,"MetalSd","MetalSd",0,0,0,"CBlock",2,7,907,3,3,2,3,"Attchd",1969,2544,2
"1792",1792,"test",NA,0,3,3,"HdBoard","HdBoard",2,0,0,"CBlock",1,7,364,1,3,1,3,"Attchd",1963,1380,1
"1793",1793,"test",NA,156,3,2,"HdBoard","HdBoard",3,1,1,"CBlock",1,6,480,2,3,2,3,"Attchd",1967,1040,0
"1794",1794,"test",NA,42,4,4,"Wd Sdng","Wd Sdng",0,0,0,"CBlock",1,7,480,2,3,1,3,"Detchd",1985,951,0
"1795",1795,"test",NA,0,3,3,"Plywood","Plywood",0,0,0,"CBlock",1,7,308,1,3,1,3,"Detchd",1957,1105,0
"1796",1796,"test",NA,64,3,3,"Wd Sdng","Wd Sdng",0,4,1,"CBlock",1,7,384,1,3,2,3,"Basment",1958,1142,0
"1797",1797,"test",NA,0,3,3,"Wd Sdng","Wd Sdng",0,0,0,"CBlock",1,7,900,2,3,1,3,"Detchd",1989,1133,0
"1798",1798,"test",NA,0,3,3,"BrkFace","BrkFace",2,0,0,"CBlock",1,7,294,1,3,2,3,"Attchd",1958,1041,0
"1799",1799,"test",NA,0,4,3,"MetalSd","MetalSd",0,0,0,"CBlock",1,7,240,1,3,1,3,"Detchd",1952,732,0
"1800",1800,"test",NA,0,3,3,"BrkFace","Plywood",2,0,0,"CBlock",1,7,288,1,3,2,3,"Attchd",1959,1183,0
